,useless,pr_min_color,pr_min,pr_avg,rc_min_color,rc_min,rc_avg,colorspace,degree,regularization
496,0.12096774193548387,Silver,0.7333333333333333,0.9588290437127646,White,0.16666666666666666,0.7367715604588695,bYCrCb,5,1.6700000000000013
888,0.11290322580645161,Silver,0.723404255319149,0.9584440193272781,Grey,0.25,0.7242058392037339,bYCrCb,5,2.9799999999999804
252,0.09274193548387097,Silver,0.7391304347826086,0.9571510400672301,Grey,0.25,0.7740513767650644,bYCrCb,5,0.8600000000000005
281,0.125,Silver,0.7115384615384616,0.9563048385722804,White,0.08333333333333333,0.7039926108810225,bYCrCb,5,0.9500000000000006
696,0.20161290322580644,Silver,0.7368421052631579,0.9558751677172731,Grey,0.125,0.6773729392163986,bYCrCb,5,2.339999999999994
734,0.1532258064516129,Silver,0.8181818181818182,0.9558611614675688,Grey,0.125,0.6918066283483287,bYCrCb,5,2.4599999999999915
738,0.16129032258064516,Silver,0.7111111111111111,0.9553996101364522,White,0.08333333333333333,0.684345050065763,bYCrCb,5,2.479999999999991
724,0.14919354838709678,Silver,0.7441860465116279,0.9551780195199268,White,0.4166666666666667,0.7221188840512339,bYCrCb,5,2.429999999999992
385,0.14919354838709678,Silver,0.7674418604651163,0.9543508087694134,Grey,0.125,0.7152051148035491,bYCrCb,5,1.300000000000001
598,0.125,Silver,0.8095238095238095,0.9540343915343916,Grey,0.5,0.7594365315955516,bYCrCb,5,2.010000000000001
659,0.14112903225806453,Silver,0.7608695652173914,0.9539481251437772,Grey,0.25,0.6872744967719159,bYCrCb,5,2.209999999999997
613,0.15725806451612903,Silver,0.7441860465116279,0.9535640646318467,White,0.3333333333333333,0.7115692561902249,bYCrCb,5,2.06
448,0.13306451612903225,Silver,0.7708333333333334,0.9533980002730003,Grey,0.25,0.7398290372305563,bYCrCb,5,1.5100000000000011
423,0.13709677419354838,Silver,0.7291666666666666,0.952467218092218,White,0.16666666666666666,0.7284952097877055,bYCrCb,5,1.430000000000001
814,0.1532258064516129,Silver,0.8292682926829268,0.9524301638550677,Grey,0.125,0.7172578219136451,bYCrCb,5,2.7299999999999858
517,0.14112903225806453,Silver,0.7391304347826086,0.952344656149004,Grey,0.25,0.7128384602532347,bYCrCb,5,1.7400000000000013
865,0.12096774193548387,Silver,0.782608695652174,0.9521702532572097,Grey,0.375,0.7198208390831279,bYCrCb,5,2.899999999999982
763,0.14516129032258066,Silver,0.725,0.9519381351890281,Grey,0.125,0.7203752888266487,bYCrCb,5,2.5599999999999894
688,0.14516129032258066,Silver,0.7608695652173914,0.9518769750463115,Grey,0.25,0.7022107593584342,bYCrCb,5,2.3099999999999947
856,0.12903225806451613,Silver,0.775,0.951842403628118,White,0.16666666666666666,0.7107553039314158,bYCrCb,5,2.869999999999983
791,0.125,Silver,0.7954545454545454,0.9515720841940354,Grey,0.125,0.7231126370937516,bYCrCb,5,2.6499999999999875
675,0.14919354838709678,Silver,0.7272727272727273,0.951461038961039,Grey,0.25,0.7079245955203084,bYCrCb,5,2.2699999999999956
333,0.1693548387096774,Silver,0.7317073170731707,0.9504292117096996,White,0.16666666666666666,0.6621953639410052,bYCrCb,5,1.1300000000000008
877,0.12903225806451613,Silver,0.7317073170731707,0.9501437332992212,Grey,0.25,0.7220852904869419,bYCrCb,5,2.9399999999999813
434,0.12096774193548387,Silver,0.7954545454545454,0.949664207743476,White,0.3333333333333333,0.7482790766383882,bYCrCb,5,1.460000000000001
520,0.17338709677419356,White,0.8,0.9496602993971415,Grey,0.125,0.7178308365601734,bYCrCb,5,1.7500000000000013
815,0.14516129032258066,Silver,0.75,0.9496027131782946,White,0.25,0.7192028858781948,bYCrCb,5,2.7299999999999858
608,0.125,Silver,0.7450980392156863,0.9494818541451667,White,0.16666666666666666,0.6896817863702339,bYCrCb,5,2.0400000000000005
679,0.14112903225806453,Silver,0.7555555555555555,0.9494787693872362,Grey,0.25,0.7259776560011262,bYCrCb,5,2.2799999999999954
855,0.11290322580645161,Silver,0.673469387755102,0.9486868121232233,White,0.16666666666666666,0.7156197201494204,bYCrCb,5,2.869999999999983
485,0.12096774193548387,Silver,0.7608695652173914,0.9486835748792269,Grey,0.375,0.7338387440714572,bYCrCb,5,1.6300000000000012
718,0.12903225806451613,Silver,0.725,0.9484974351822179,White,0.25,0.7260120282949099,bYCrCb,5,2.4099999999999926
713,0.10080645161290322,Silver,0.7307692307692307,0.9479474323224323,Green,0.2222222222222222,0.7121241049922199,bYCrCb,5,2.389999999999993
859,0.15725806451612903,Silver,0.7857142857142857,0.9475498575498577,White,0.25,0.7260205035920836,bYCrCb,5,2.8799999999999826
383,0.125,Silver,0.7659574468085106,0.9471478580521132,Grey,0.125,0.698297528397413,bYCrCb,5,1.290000000000001
837,0.1814516129032258,Silver,0.7380952380952381,0.9468863534806008,Grey,0.125,0.6399670493116394,bYCrCb,5,2.809999999999984
754,0.13306451612903225,Silver,0.7619047619047619,0.9466744887158915,Grey,0.25,0.7201571558107333,bYCrCb,5,2.52999999999999
562,0.13709677419354838,Silver,0.717391304347826,0.9464694978092348,White,0.08333333333333333,0.7004104805635823,bYCrCb,5,1.8900000000000015
228,0.14516129032258066,Silver,0.717948717948718,0.9462910226629738,Grey,0.25,0.6989938304025073,bYCrCb,5,0.7800000000000005
378,0.13306451612903225,Silver,0.7441860465116279,0.9460825027685492,Grey,0.125,0.6856760861794079,bYCrCb,5,1.280000000000001
381,0.1532258064516129,Silver,0.7857142857142857,0.9459184821026927,Grey,0.125,0.7139309399280315,bYCrCb,5,1.290000000000001
894,0.20967741935483872,Silver,0.7575757575757576,0.9456566956566957,Grey,0.125,0.6858417560824227,bYCrCb,5,2.99999999999998
477,0.11693548387096774,Silver,0.7073170731707317,0.9455644046236381,White,0.3333333333333333,0.7180338888110159,bYCrCb,5,1.6100000000000012
764,0.0967741935483871,Silver,0.74,0.9453735762882105,Grey,0.25,0.7490023267027587,bYCrCb,5,2.5599999999999894
260,0.14919354838709678,Silver,0.7560975609756098,0.9452261435493142,Grey,0.125,0.6753705072134989,bYCrCb,5,0.8800000000000006
523,0.14516129032258066,Silver,0.7441860465116279,0.9450623969228621,Grey,0.375,0.7066368372072945,bYCrCb,5,1.7600000000000013
464,0.14112903225806453,Silver,0.7555555555555555,0.944983752251194,Grey,0.125,0.6800082191908965,bYCrCb,5,1.5600000000000012
566,0.16129032258064516,Green,0.8333333333333334,0.9449072646747066,Grey,0.25,0.6971834502380787,bYCrCb,5,1.9000000000000015
871,0.1693548387096774,Black,0.75,0.9447751322751322,Blue,0.26666666666666666,0.6874895755061528,bYCrCb,5,2.9199999999999817
249,0.125,Silver,0.7391304347826086,0.9447491880272202,Grey,0.25,0.7395739793400965,bYCrCb,5,0.8500000000000005
392,0.14112903225806453,Silver,0.7894736842105263,0.9447409796326677,Grey,0.25,0.7313831886435357,bYCrCb,5,1.320000000000001
809,0.16129032258064516,Silver,0.8,0.944404239171681,Green,0.2222222222222222,0.6918713170699556,bYCrCb,5,2.709999999999986
600,0.18548387096774194,Silver,0.7105263157894737,0.9442982456140352,White,0.08333333333333333,0.6824443517703841,bYCrCb,5,2.020000000000001
420,0.13306451612903225,Silver,0.725,0.944084608094972,Grey,0.25,0.7191408623764294,bYCrCb,5,1.420000000000001
737,0.17338709677419356,White,0.75,0.9439885418804849,Grey,0.125,0.6780618025473696,bYCrCb,5,2.4699999999999913
658,0.14112903225806453,Silver,0.7692307692307693,0.9439468231745786,Grey,0.25,0.713017255060211,bYCrCb,5,2.209999999999997
874,0.13306451612903225,Green,0.7,0.9438452759936449,Grey,0.25,0.7417461742712429,bYCrCb,5,2.9299999999999815
316,0.16129032258064516,Green,0.7777777777777778,0.9437907098369228,Grey,0.125,0.7048152800228856,bYCrCb,5,1.0700000000000007
537,0.12903225806451613,White,0.7777777777777778,0.943551456594935,Grey,0.375,0.7452091732140933,bYCrCb,5,1.8100000000000014
357,0.14112903225806453,Silver,0.8292682926829268,0.9434791246408705,Grey,0.375,0.7213258813525485,bYCrCb,5,1.2100000000000009
212,0.18548387096774194,Silver,0.7674418604651163,0.9434387233932228,White,0.16666666666666666,0.6243190279695722,bYCrCb,5,0.7200000000000004
567,0.12903225806451613,Silver,0.6666666666666666,0.9433760683760682,White,0.25,0.6749596723744468,bYCrCb,5,1.9100000000000015
315,0.12096774193548387,Silver,0.7380952380952381,0.9433180721783664,White,0.3333333333333333,0.7293731231326749,bYCrCb,5,1.0700000000000007
360,0.15725806451612903,Green,0.7272727272727273,0.9433175764697505,Grey,0.125,0.7123504991345037,bYCrCb,5,1.2200000000000009
205,0.15725806451612903,Black,0.7037037037037037,0.9431871822803197,Green,0.1111111111111111,0.6257729487481609,bYCrCb,5,0.7000000000000004
445,0.14516129032258066,Silver,0.7209302325581395,0.9431457011980268,White,0.08333333333333333,0.6570549722819153,bYCrCb,5,1.500000000000001
189,0.14112903225806453,Silver,0.7777777777777778,0.9424160782856436,Grey,0.25,0.6921359556455231,bYCrCb,5,0.6500000000000004
884,0.13306451612903225,Silver,0.6739130434782609,0.9423519314823663,Grey,0.25,0.6859509741558584,bYCrCb,5,2.959999999999981
772,0.14919354838709678,Silver,0.7441860465116279,0.9423029341633993,Grey,0.125,0.7334121792399895,bYCrCb,5,2.5899999999999888
599,0.1975806451612903,Silver,0.7142857142857143,0.9414814842971939,Grey,0.125,0.6437299741208963,bYCrCb,5,2.010000000000001
525,0.14516129032258066,Silver,0.775,0.9414682539682541,Grey,0.125,0.7061934155380056,bYCrCb,5,1.7700000000000014
819,0.1693548387096774,Silver,0.7631578947368421,0.9413980234865921,White,0.3333333333333333,0.7087119660619831,bYCrCb,5,2.7499999999999853
177,0.13306451612903225,Silver,0.7333333333333333,0.9413061039055206,White,0.08333333333333333,0.7146663706666591,bYCrCb,5,0.6100000000000003
196,0.16129032258064516,Silver,0.7692307692307693,0.9411980296126639,White,0.25,0.6509725527581556,bYCrCb,5,0.6700000000000004
308,0.1693548387096774,Silver,0.75,0.9410355167708109,Grey,0.25,0.6771728156831628,bYCrCb,5,1.0400000000000007
328,0.13306451612903225,Yellow,0.75,0.9410189324663009,Grey,0.25,0.7266749667093141,bYCrCb,5,1.1100000000000008
480,0.14112903225806453,Silver,0.7619047619047619,0.9408356750462014,Grey,0.25,0.6999733289692976,bYCrCb,5,1.6200000000000012
585,0.13306451612903225,Silver,0.7777777777777778,0.9405725354252907,Grey,0.125,0.6785856777170481,bYCrCb,5,1.9700000000000015
633,0.125,Silver,0.7333333333333333,0.9404070466570467,Grey,0.125,0.6931061702461646,bYCrCb,5,2.1299999999999986
811,0.1532258064516129,Green,0.7272727272727273,0.9402597402597404,Grey,0.125,0.7320874142616002,bYCrCb,5,2.719999999999986
387,0.14516129032258066,Silver,0.8055555555555556,0.9401952932561688,Grey,0.375,0.7438405363408093,bYCrCb,5,1.310000000000001
612,0.12096774193548387,Silver,0.6923076923076923,0.9400259462759463,White,0.08333333333333333,0.6666235044839389,bYCrCb,5,2.06
570,0.15725806451612903,Silver,0.725,0.9400074068957047,Grey,0.125,0.6846302619131435,bYCrCb,5,1.9200000000000015
476,0.15725806451612903,Silver,0.7045454545454546,0.9398678527354999,Grey,0.25,0.685421723107106,bYCrCb,5,1.6000000000000012
304,0.1693548387096774,Silver,0.7631578947368421,0.9396161548471507,White,0.3333333333333333,0.6886942661929406,bYCrCb,5,1.0300000000000007
883,0.11290322580645161,Silver,0.7555555555555555,0.9395881969966638,Grey,0.125,0.7290481421598476,bYCrCb,5,2.959999999999981
565,0.1814516129032258,Silver,0.7333333333333333,0.9394916223041223,Grey,0.25,0.6779776219094961,bYCrCb,5,1.9000000000000015
786,0.13709677419354838,Silver,0.8048780487804879,0.9394095030494819,Grey,0.125,0.7146523525260425,bYCrCb,5,2.6399999999999877
741,0.15725806451612903,White,0.7142857142857143,0.9393185518185517,Green,0.2222222222222222,0.6471748644727949,bYCrCb,5,2.489999999999991
864,0.12903225806451613,Silver,0.7560975609756098,0.9389308185039892,Grey,0.375,0.7469982315186527,bYCrCb,5,2.899999999999982
374,0.16129032258064516,Silver,0.8095238095238095,0.9388158820925189,Grey,0.125,0.6884041663336466,bYCrCb,5,1.260000000000001
473,0.10483870967741936,Silver,0.7346938775510204,0.9387244897959183,Grey,0.25,0.7383618835033282,bYCrCb,5,1.5900000000000012
207,0.1532258064516129,Silver,0.7560975609756098,0.9384751405483112,White,0.3333333333333333,0.6880274101996857,bYCrCb,5,0.7100000000000004
710,0.13709677419354838,White,0.7777777777777778,0.9383145768167188,Grey,0.125,0.7215329567025109,bYCrCb,5,2.3799999999999932
204,0.15725806451612903,Silver,0.8,0.9382545695045695,Green,0.3333333333333333,0.6960268663431676,bYCrCb,5,0.7000000000000004
402,0.1693548387096774,White,0.75,0.9377691752691754,Grey,0.25,0.7160303562670461,bYCrCb,5,1.360000000000001
461,0.16532258064516128,Silver,0.8108108108108109,0.9376234852493434,Grey,0.25,0.7286029889483744,bYCrCb,5,1.5500000000000012
482,0.1693548387096774,Silver,0.725,0.9374278499278499,Grey,0.125,0.6916695854885924,bYCrCb,5,1.6200000000000012
390,0.14112903225806453,Silver,0.723404255319149,0.9373792045124633,Grey,0.125,0.6751488551723254,bYCrCb,5,1.320000000000001
471,0.125,White,0.8,0.9373667685697762,White,0.3333333333333333,0.7182017373289362,bYCrCb,5,1.5900000000000012
816,0.14112903225806453,Yellow,0.7777777777777778,0.9373284123284124,Grey,0.25,0.7115214105231494,bYCrCb,5,2.7399999999999856
206,0.1532258064516129,Silver,0.6818181818181818,0.9371132035605719,Grey,0.25,0.6866607598338308,bYCrCb,5,0.7000000000000004
719,0.125,Silver,0.7948717948717948,0.9370089061265534,Grey,0.5,0.7529544218898048,bYCrCb,5,2.4099999999999926
817,0.10483870967741936,Green,0.7142857142857143,0.9366249622189965,Grey,0.25,0.7466376086765879,bYCrCb,5,2.7399999999999856
478,0.14919354838709678,White,0.6666666666666666,0.9363035515209428,Grey,0.125,0.7104817984219611,bYCrCb,5,1.6100000000000012
899,0.14112903225806453,Silver,0.7894736842105263,0.9358153288359238,Grey,0.125,0.7160257049436608,bYCrCb,5,3.00999999999998
631,0.12096774193548387,White,0.7777777777777778,0.9355179542679544,Grey,0.375,0.7773473269225639,bYCrCb,5,2.1199999999999988
330,0.13709677419354838,Silver,0.6818181818181818,0.935483955983301,Grey,0.125,0.6808771176211604,bYCrCb,5,1.1200000000000008
835,0.11693548387096774,Silver,0.7608695652173914,0.9354183970745756,Grey,0.125,0.7328683024760156,bYCrCb,5,2.7999999999999843
296,0.16532258064516128,Silver,0.6666666666666666,0.9353537988712408,Grey,0.25,0.6657362644598314,bYCrCb,5,1.0000000000000007
569,0.14919354838709678,Silver,0.7333333333333333,0.9353038953297826,Grey,0.125,0.6949535943362358,bYCrCb,5,1.9100000000000015
771,0.16129032258064516,Silver,0.7560975609756098,0.9352196272927981,White,0.4166666666666667,0.6784579136736676,bYCrCb,5,2.5899999999999888
848,0.16532258064516128,Green,0.75,0.9349990287490287,Grey,0.125,0.6771108904818592,bYCrCb,5,2.8399999999999834
757,0.14112903225806453,Black,0.7916666666666666,0.9349151269507613,Grey,0.125,0.717715509771916,bYCrCb,5,2.53999999999999
662,0.1774193548387097,Black,0.7777777777777778,0.9349069158662181,Grey,0.125,0.678601129418686,bYCrCb,5,2.2199999999999966
636,0.12096774193548387,White,0.8,0.9347527935495581,Grey,0.125,0.7036292363328652,bYCrCb,5,2.1399999999999983
516,0.1693548387096774,Silver,0.7674418604651163,0.9346203046181776,Grey,0.125,0.6410158112824041,bYCrCb,5,1.7400000000000013
344,0.14112903225806453,Silver,0.7333333333333333,0.9345959595959594,Grey,0.125,0.6718402555579354,bYCrCb,5,1.1600000000000008
808,0.10887096774193548,Silver,0.7380952380952381,0.9345230792599213,Grey,0.5,0.7582074820341694,bYCrCb,5,2.709999999999986
365,0.17338709677419356,Silver,0.6666666666666666,0.9343629265812109,Grey,0.125,0.6320613296509606,bYCrCb,5,1.2300000000000009
573,0.13709677419354838,White,0.75,0.9343155798819415,Grey,0.125,0.739745481838146,bYCrCb,5,1.9300000000000015
400,0.13306451612903225,Silver,0.775,0.9342482943469785,Grey,0.125,0.7003938093707524,bYCrCb,5,1.350000000000001
853,0.10080645161290322,Black,0.7857142857142857,0.9342261904761905,Blue,0.3333333333333333,0.7287233878788912,bYCrCb,5,2.859999999999983
736,0.16129032258064516,Silver,0.6444444444444445,0.933989244926745,Grey,0.375,0.7095286386737326,bYCrCb,5,2.4699999999999913
406,0.14112903225806453,Silver,0.7209302325581395,0.9338259931283187,Grey,0.125,0.6899043527016283,bYCrCb,5,1.370000000000001
389,0.12903225806451613,Silver,0.7368421052631579,0.9337370414673046,White,0.25,0.7511257614746558,bYCrCb,5,1.310000000000001
551,0.16129032258064516,Silver,0.75,0.9335820855557699,Grey,0.125,0.6831690587717972,bYCrCb,5,1.8500000000000014
524,0.13709677419354838,Silver,0.7777777777777778,0.9333786583786584,Grey,0.125,0.7051665940081354,bYCrCb,5,1.7600000000000013
224,0.14919354838709678,Silver,0.7317073170731707,0.9332157891845587,Grey,0.125,0.6880905273761302,bYCrCb,5,0.7600000000000005
680,0.09274193548387097,White,0.7777777777777778,0.9330889469608983,Grey,0.125,0.7750265366312011,bYCrCb,5,2.2799999999999954
758,0.10887096774193548,Blue,0.8,0.9329920079920081,White,0.25,0.7561160690794292,bYCrCb,5,2.53999999999999
530,0.14516129032258066,Silver,0.775,0.9329845290211144,Grey,0.125,0.674892178530247,bYCrCb,5,1.7800000000000014
410,0.16129032258064516,White,0.7777777777777778,0.9329084588230931,Grey,0.25,0.7188787688083972,bYCrCb,5,1.380000000000001
892,0.13306451612903225,Black,0.8,0.9328371775018117,Grey,0.125,0.7251976702627005,bYCrCb,5,2.9899999999999802
339,0.14112903225806453,Silver,0.7142857142857143,0.9328012265512265,White,0.3333333333333333,0.7293124182303741,bYCrCb,5,1.1500000000000008
709,0.13709677419354838,Silver,0.7906976744186046,0.932766140657519,Grey,0.125,0.7018807910634685,bYCrCb,5,2.3799999999999932
544,0.16129032258064516,Silver,0.7619047619047619,0.9320761183261183,Grey,0.25,0.675448262828183,bYCrCb,5,1.8300000000000014
404,0.16129032258064516,Silver,0.6666666666666666,0.9320436507936507,Grey,0.125,0.6990171767369073,bYCrCb,5,1.360000000000001
526,0.13709677419354838,Silver,0.6595744680851063,0.93167018113235,White,0.08333333333333333,0.6733623299096054,bYCrCb,5,1.7700000000000014
681,0.14919354838709678,Silver,0.7380952380952381,0.9315072306920132,Grey,0.25,0.720121512578315,bYCrCb,5,2.289999999999995
440,0.16129032258064516,Silver,0.7560975609756098,0.9314949647953189,Grey,0.375,0.6821272716908516,bYCrCb,5,1.480000000000001
578,0.125,Black,0.7307692307692307,0.9313626614613456,White,0.08333333333333333,0.6935668686128732,bYCrCb,5,1.9400000000000015
890,0.12096774193548387,Silver,0.75,0.9312981000481001,Grey,0.25,0.7419264811988285,bYCrCb,5,2.9799999999999804
88,0.16129032258064516,Silver,0.7380952380952381,0.9311935749435749,Grey,0.125,0.6942167939546066,bYCrCb,5,0.3100000000000001
619,0.14919354838709678,Silver,0.6808510638297872,0.930951436013132,White,0.08333333333333333,0.6871730567540638,bYCrCb,5,2.0799999999999996
672,0.11290322580645161,White,0.75,0.9309194011955152,Grey,0.125,0.7309307430726477,bYCrCb,5,2.259999999999996
784,0.14516129032258066,Silver,0.7209302325581395,0.9308040151063407,Grey,0.25,0.6885129880749695,bYCrCb,5,2.629999999999988
193,0.15725806451612903,Silver,0.6595744680851063,0.9308040148465682,White,0.08333333333333333,0.6704239541691197,bYCrCb,5,0.6600000000000004
893,0.16532258064516128,Silver,0.7837837837837838,0.9306351806351807,Grey,0.25,0.6858398978654265,bYCrCb,5,2.9899999999999802
876,0.1774193548387097,Silver,0.7837837837837838,0.9305104794235229,Grey,0.25,0.6602079927098641,bYCrCb,5,2.9399999999999813
541,0.13306451612903225,Silver,0.7272727272727273,0.9305104391481368,Grey,0.25,0.6844995125044325,bYCrCb,5,1.8200000000000014
682,0.13709677419354838,Silver,0.7391304347826086,0.9304966419229409,Grey,0.25,0.7144379979940768,bYCrCb,5,2.289999999999995
481,0.14516129032258066,Black,0.8333333333333334,0.9303469509262193,Grey,0.125,0.7187325560857701,bYCrCb,5,1.6200000000000012
769,0.20161290322580644,Silver,0.7222222222222222,0.9303463217221798,Grey,0.125,0.6467592169501751,bYCrCb,5,2.579999999999989
286,0.11693548387096774,White,0.7,0.9301118596850303,Grey,0.25,0.7291739559463033,bYCrCb,5,0.9700000000000006
297,0.14919354838709678,Silver,0.7567567567567568,0.9297426496263705,White,0.3333333333333333,0.706608901700443,bYCrCb,5,1.0100000000000007
590,0.125,Silver,0.723404255319149,0.9297212110145064,White,0.16666666666666666,0.7192006177982568,bYCrCb,5,1.9800000000000015
869,0.1532258064516129,Silver,0.8157894736842105,0.9293509675088624,White,0.5,0.7281416112633753,bYCrCb,5,2.909999999999982
824,0.14516129032258066,Silver,0.7142857142857143,0.9289725491667081,Grey,0.125,0.7026333919189948,bYCrCb,5,2.759999999999985
232,0.1532258064516129,Silver,0.675,0.9288908825093037,White,0.08333333333333333,0.704474493173927,bYCrCb,5,0.7900000000000005
376,0.14919354838709678,Silver,0.7272727272727273,0.9288528215873754,Grey,0.125,0.6638624352097467,bYCrCb,5,1.270000000000001
878,0.12903225806451613,Black,0.7333333333333333,0.9286553724053724,Blue,0.26666666666666666,0.7112311941371655,bYCrCb,5,2.9399999999999813
621,0.0846774193548387,Silver,0.8,0.9285781770767966,Grey,0.25,0.7118719944495006,bYCrCb,5,2.0899999999999994
832,0.12096774193548387,Yellow,0.7272727272727273,0.9283086817054209,Grey,0.125,0.7297681740579485,bYCrCb,5,2.7899999999999845
309,0.1693548387096774,Green,0.6363636363636364,0.9280303030303029,Grey,0.125,0.6661356482796194,bYCrCb,5,1.0500000000000007
628,0.1774193548387097,Green,0.7142857142857143,0.9278717627401837,White,0.16666666666666666,0.6727811680885023,bYCrCb,5,2.109999999999999
419,0.1532258064516129,Black,0.8,0.9277194722918408,White,0.5,0.7158435719600416,bYCrCb,5,1.410000000000001
495,0.13709677419354838,White,0.75,0.927699400083121,Grey,0.25,0.7193464993689949,bYCrCb,5,1.6700000000000013
798,0.1693548387096774,Silver,0.7428571428571429,0.9275086039799719,Grey,0.125,0.6853962264311745,bYCrCb,5,2.679999999999987
670,0.13306451612903225,Silver,0.7777777777777778,0.9274322338754625,Grey,0.25,0.6981656688043922,bYCrCb,5,2.249999999999996
721,0.13306451612903225,Silver,0.7441860465116279,0.9273949076700069,Grey,0.375,0.7094015366312011,bYCrCb,5,2.4199999999999924
234,0.125,Silver,0.7380952380952381,0.9273931623931624,Grey,0.125,0.7201832714715956,bYCrCb,5,0.8000000000000005
502,0.1532258064516129,Silver,0.7142857142857143,0.9271211879907532,Grey,0.25,0.6655840031033016,bYCrCb,5,1.6900000000000013
258,0.12903225806451613,Silver,0.7435897435897436,0.927013848724375,Grey,0.25,0.7279679149534819,bYCrCb,5,0.8800000000000006
500,0.14919354838709678,Silver,0.6829268292682927,0.9269291746677749,White,0.25,0.6846720558665385,bYCrCb,5,1.6800000000000013
780,0.12903225806451613,Green,0.7,0.9269151885999712,Grey,0.125,0.7261341356945187,bYCrCb,5,2.619999999999988
609,0.17338709677419356,Green,0.7777777777777778,0.9268866610971874,Grey,0.125,0.6640734183438552,bYCrCb,5,2.0500000000000003
279,0.14112903225806453,White,0.6,0.926829864407504,Grey,0.125,0.7014462191116019,bYCrCb,5,0.9500000000000006
380,0.16129032258064516,Silver,0.7435897435897436,0.9266388023740965,Grey,0.125,0.6772509715175486,bYCrCb,5,1.280000000000001
686,0.13709677419354838,Green,0.6,0.9265556705774097,White,0.25,0.7230587073500804,bYCrCb,5,2.299999999999995
782,0.1532258064516129,Silver,0.7428571428571429,0.9262920880607051,Grey,0.25,0.6727314822287065,bYCrCb,5,2.619999999999988
563,0.12096774193548387,Silver,0.7441860465116279,0.9259492664224317,Grey,0.125,0.709244940007213,bYCrCb,5,1.8900000000000015
468,0.2056451612903226,Silver,0.7368421052631579,0.9259090094816989,Grey,0.125,0.6413630352717122,bYCrCb,5,1.5800000000000012
846,0.15725806451612903,Silver,0.7837837837837838,0.9258717727467728,Grey,0.125,0.6975001114677757,bYCrCb,5,2.8399999999999834
401,0.18951612903225806,Silver,0.6571428571428571,0.9258367839889577,White,0.25,0.6382506144490737,bYCrCb,5,1.350000000000001
847,0.13709677419354838,Silver,0.7837837837837838,0.9257832465069309,Grey,0.125,0.7264331210673455,bYCrCb,5,2.8399999999999834
706,0.13709677419354838,Silver,0.7804878048780488,0.9255559816684694,Grey,0.125,0.7058154035613722,bYCrCb,5,2.3699999999999934
891,0.10080645161290322,Yellow,0.7692307692307693,0.9255260696750058,Grey,0.125,0.7173996641280732,bYCrCb,5,2.9899999999999802
825,0.14919354838709678,Silver,0.717391304347826,0.9255091044221478,White,0.08333333333333333,0.6696892679290065,bYCrCb,5,2.769999999999985
555,0.12096774193548387,Silver,0.8181818181818182,0.925468330119493,Grey,0.25,0.7080042503483804,bYCrCb,5,1.8700000000000014
342,0.10887096774193548,Silver,0.7619047619047619,0.9253618009185348,Grey,0.125,0.7351876641037096,bYCrCb,5,1.1600000000000008
498,0.1532258064516129,Silver,0.723404255319149,0.9252447015884866,White,0.08333333333333333,0.6526376443858587,bYCrCb,5,1.6800000000000013
456,0.12096774193548387,Silver,0.7551020408163265,0.9249828889192244,Grey,0.125,0.6775316751250099,bYCrCb,5,1.5400000000000011
774,0.12903225806451613,Silver,0.7674418604651163,0.9247356521147831,Grey,0.25,0.7157227282287714,bYCrCb,5,2.5999999999999885
