,useless,pr_min_color,pr_min,pr_avg,rc_min_color,rc_min,rc_avg,colorspace,degree,regularization
29,0.027777777777777776,Grey,0.6923076923076923,0.857105337903658,Grey,0.47368421052631576,0.8037323233388987,BHS,3,2
64,0.03205128205128205,Grey,0.6153846153846154,0.8553566371672642,Grey,0.42105263157894735,0.8008861227328479,CbGH,3,2
138,0.030982905982905984,Grey,0.59375,0.8548237347974873,Grey,0.5,0.8116722114518301,GHS,3,2
105,0.035256410256410256,Silver,0.6480446927374302,0.8532371065669317,Grey,0.5526315789473685,0.8075837987537796,CrGY,3,2
68,0.03632478632478633,Grey,0.7037037037037037,0.8515971365504373,Grey,0.5,0.8180057721788457,CbGV,3,2
76,0.03311965811965812,Grey,0.6153846153846154,0.8505457265564311,Grey,0.42105263157894735,0.8024549433561751,CbHY,3,2
165,0.027777777777777776,Grey,0.5172413793103449,0.849451147560263,Grey,0.39473684210526316,0.7706841194970094,HLS,3,2
5,0.03418803418803419,Grey,0.6896551724137931,0.8492742772043367,Green,0.06451612903225806,0.7426178889943814,BCbS,3,2
21,0.03632478632478633,Grey,0.6363636363636364,0.8481440486014656,Grey,0.3684210526315789,0.8169504869534829,BGR,3,2
15,0.035256410256410256,Blue,0.7058823529411765,0.8480668179815147,Grey,0.42105263157894735,0.8101611349194356,BCrV,3,2
102,0.035256410256410256,Silver,0.6848484848484848,0.8476377032756867,Grey,0.5263157894736842,0.80613671973244,CrGR,3,2
199,0.03739316239316239,Grey,0.56,0.8460997396992517,Grey,0.3684210526315789,0.8119574124887414,Lab,3,2
75,0.03311965811965812,Grey,0.6,0.84516099321769,Grey,0.39473684210526316,0.8071686014884741,CbHV,3,2
43,0.03311965811965812,Grey,0.6,0.8446447745463221,Grey,0.39473684210526316,0.8120152542938298,BRa,3,2
73,0.03311965811965812,Grey,0.6153846153846154,0.8442878317612144,Grey,0.42105263157894735,0.8047694548779768,CbHR,3,2
28,0.030982905982905984,Grey,0.45454545454545453,0.8425969284182835,Grey,0.2631578947368421,0.7903716511775022,BHR,3,2
2,0.03632478632478633,Grey,0.6,0.842002492259664,Grey,0.39473684210526316,0.7914493802522308,BCbH,3,2
65,0.035256410256410256,Silver,0.703030303030303,0.8416829618891527,Grey,0.5,0.7963380490319438,CbGL,3,2
17,0.038461538461538464,Silver,0.7239263803680982,0.8412788701591296,Grey,0.5,0.8102328530381945,BCra,3,2
42,0.03311965811965812,Grey,0.6086956521739131,0.8411840332561966,Grey,0.3684210526315789,0.8093491852712875,BRY,3,2
72,0.03739316239316239,Grey,0.5925925925925926,0.8365862298798514,Grey,0.42105263157894735,0.7930962762419475,CbHL,3,2
179,0.029914529914529916,Grey,0.6111111111111112,0.835361902693883,Grey,0.2894736842105263,0.7439681780920444,HVY,3,2
104,0.035256410256410256,Silver,0.6190476190476191,0.8349071871156162,White,0.5476190476190477,0.772704626748227,CrGV,3,2
11,0.022435897435897436,Silver,0.6807228915662651,0.834687114461774,Grey,0.2894736842105263,0.784048561926691,BCrH,3,2
137,0.016025641025641024,Silver,0.6273291925465838,0.8346680056588937,Grey,0.39473684210526316,0.7431602407772311,GHR,3,2
111,0.026709401709401708,Silver,0.6802325581395349,0.83163814120828,Grey,0.34210526315789475,0.7681937375330569,CrHV,3,2
85,0.03311965811965812,Purple,0.6231884057971014,0.8294175563642381,Grey,0.5263157894736842,0.7807098451967629,CbRS,3,2
34,0.03311965811965812,Grey,0.5263157894736842,0.8288670523695103,Grey,0.2631578947368421,0.7991314647965969,BLR,3,2
95,0.038461538461538464,White,0.5,0.8286131294427475,White,0.09523809523809523,0.7816903133576477,CbVa,3,2
81,0.041666666666666664,Grey,0.6129032258064516,0.8242615465582198,Grey,0.5,0.7818984722378928,CbLV,3,2
133,0.03632478632478633,Noise,0.5694444444444444,0.822958207043579,White,0.38095238095238093,0.7797822167515165,CrYa,3,2
172,0.030982905982905984,Gold,0.6428571428571429,0.8224764665239418,Grey,0.15789473684210525,0.7398179311303323,HRY,3,2
52,0.03632478632478633,Grey,0.6086956521739131,0.8191692411754949,Grey,0.3684210526315789,0.7859178030260592,BYa,3,2
174,0.03205128205128205,Grey,0.3076923076923077,0.8186902253892512,Grey,0.10526315789473684,0.7705349302480304,HRb,3,2
112,0.029914529914529916,Silver,0.6491228070175439,0.8178710553272285,Grey,0.2894736842105263,0.7573149774664991,CrHY,3,2
24,0.035256410256410256,Grey,0.47619047619047616,0.8166011898607693,Grey,0.2631578947368421,0.7720941135391949,BGY,3,2
100,0.028846153846153848,Grey,0.6363636363636364,0.8163541916562838,Grey,0.3684210526315789,0.7608459214734192,CrGH,3,2
106,0.03632478632478633,Noise,0.5704225352112676,0.8150138796519061,White,0.38095238095238093,0.7707267246739531,CrGa,3,2
67,0.027777777777777776,Grey,0.6551724137931034,0.8138155231740751,Green,0.3225806451612903,0.7309259986145414,CbGS,3,2
110,0.03418803418803419,White,0.4375,0.8137267352421753,White,0.16666666666666666,0.757460503642003,CrHS,3,2
54,0.03739316239316239,Grey,0.5,0.8133260555344592,Grey,0.2631578947368421,0.7824056056806099,Bab,3,2
121,0.02564102564102564,Silver,0.6428571428571429,0.8133167570240036,Green,0.22580645161290322,0.7219824644904054,CrRS,3,2
119,0.03632478632478633,Noise,0.5454545454545454,0.8125395601947025,White,0.38095238095238093,0.7769871998514203,CrLa,3,2
124,0.03739316239316239,Noise,0.535031847133758,0.8123549359848692,White,0.16666666666666666,0.7685936459640631,CrRa,3,2
127,0.02564102564102564,Silver,0.6460674157303371,0.8123252615657235,Green,0.25806451612903225,0.723042422049277,CrSY,3,2
181,0.03205128205128205,Grey,0.2727272727272727,0.8119748989972165,Grey,0.07894736842105263,0.7687124450948505,HVb,3,2
131,0.03632478632478633,White,0.5,0.8118880833028697,White,0.2619047619047619,0.7745323889827833,CrVa,3,2
31,0.030982905982905984,Grey,0.23076923076923078,0.8107012392676025,Grey,0.07894736842105263,0.7567658687975288,BHY,3,2
109,0.029914529914529916,Noise,0.6439393939393939,0.809889455293863,Grey,0.2894736842105263,0.7521139628924346,CrHR,3,2
14,0.029914529914529916,Silver,0.6686390532544378,0.8097531367392506,Red,0.5757575757575758,0.7469775891538487,BCrS,3,2
218,0.035256410256410256,Grey,0.4583333333333333,0.807964764270504,Grey,0.2894736842105263,0.7865950774580356,Vab,3,2
74,0.029914529914529916,White,0.3333333333333333,0.8074582613246775,White,0.023809523809523808,0.7380143321015099,CbHS,3,2
103,0.02564102564102564,Grey,0.6285714285714286,0.8073734510121563,Green,0.41935483870967744,0.7264144507438886,CrGS,3,2
183,0.030982905982905984,Grey,0.15384615384615385,0.8064863888087103,Grey,0.05263157894736842,0.7587106210129779,HYb,3,2
38,0.03739316239316239,Grey,0.47619047619047616,0.8061617514296131,Grey,0.2631578947368421,0.7775703495995269,BLa,3,2
209,0.03632478632478633,Grey,0.5625,0.8056288542165757,Grey,0.23684210526315788,0.7723081093808515,Rab,3,2
153,0.03418803418803419,Grey,0.5555555555555556,0.8054721521766576,Grey,0.2631578947368421,0.7747026613898738,GRb,3,2
44,0.030982905982905984,Grey,0.5,0.8044067934594822,Grey,0.2631578947368421,0.7646505525139029,BRb,3,2
47,0.03311965811965812,Grey,0.4782608695652174,0.8041964188174189,Black,0.1935483870967742,0.7385505110124009,BSa,3,2
25,0.03632478632478633,Grey,0.5263157894736842,0.8032374321881659,Grey,0.2631578947368421,0.7658355658579303,BGa,3,2
90,0.038461538461538464,Green,0.5,0.8032268406180892,Green,0.12903225806451613,0.7452772503509912,CbSV,3,2
169,0.03632478632478633,Grey,0.38461538461538464,0.8032123847994709,Grey,0.13157894736842105,0.7416680057339031,HLb,3,2
116,0.027777777777777776,Silver,0.6284153005464481,0.8021946838745859,Green,0.3225806451612903,0.7188115107758185,CrLS,3,2
129,0.03632478632478633,Grey,0.36585365853658536,0.8018609245571546,Grey,0.39473684210526316,0.7722450822918652,CrSb,3,2
208,0.035256410256410256,Black,0.550561797752809,0.8000957595237028,Grey,0.2631578947368421,0.7650069553729876,RYb,3,2
108,0.027777777777777776,Noise,0.625,0.7996575847791798,Grey,0.18421052631578946,0.7343631513990517,CrHL,3,2
22,0.03311965811965812,Grey,0.5161290322580645,0.798515778784235,Green,0.3548387096774194,0.7320435345495114,BGS,3,2
203,0.03418803418803419,Grey,0.4489795918367347,0.7969721931620678,Grey,0.5789473684210527,0.7438569892618077,RSb,3,2
164,0.0202991452991453,Silver,0.5773809523809523,0.7968981578526668,Grey,0.15789473684210525,0.6989098212411322,HLR,3,2
142,0.030982905982905984,Grey,0.1111111111111111,0.7956340351898318,Grey,0.02631578947368421,0.7496553389230812,GHb,3,2
189,0.035256410256410256,Grey,0.4666666666666667,0.7935448641693803,Grey,0.18421052631578946,0.7587353257982742,LRb,3,2
219,0.038461538461538464,Grey,0.47058823529411764,0.791824246636456,Grey,0.21052631578947367,0.7793408070440938,Yab,3,2
33,0.030982905982905984,Grey,0.14285714285714285,0.7915599581454672,Grey,0.02631578947368421,0.7597958248312066,BHb,3,2
71,0.022435897435897436,Grey,0.4375,0.7886024710727296,Grey,0.18421052631578946,0.6684987999567694,CbGb,3,2
46,0.027777777777777776,Grey,0.45454545454545453,0.7874726251420744,Green,0.03225806451612903,0.7171166042021636,BSY,3,2
201,0.030982905982905984,Grey,0.44,0.7850706190929098,Green,0.22580645161290322,0.7089064182445561,RSY,3,2
27,0.030982905982905984,Grey,0.16666666666666666,0.784595879963977,Grey,0.02631578947368421,0.7550153186995553,BHL,3,2
157,0.024572649572649572,Grey,0.4375,0.7839324243871632,Green,0.22580645161290322,0.6727804940687308,GSb,3,2
92,0.038461538461538464,Noise,0.4178082191780822,0.7828129651846373,Grey,0.3157894736842105,0.7176720738016122,CbSa,3,2
48,0.027777777777777776,Green,0.5,0.7806199831482624,Green,0.03225806451612903,0.7057884665094583,BSb,3,2
202,0.030982905982905984,Grey,0.5,0.7805391186792512,Noise,0.46825396825396826,0.7198713418474608,RSa,3,2
91,0.03311965811965812,Green,0.16666666666666666,0.7798556205449838,Green,0.03225806451612903,0.7309625809383336,CbSY,3,2
23,0.03418803418803419,Grey,0.5,0.7798510046351603,Grey,0.2631578947368421,0.7530078548185213,BGV,3,2
126,0.02564102564102564,Green,0.46153846153846156,0.7796154006273193,Green,0.1935483870967742,0.7235189664114549,CrSV,3,2
155,0.019230769230769232,Grey,0.44680851063829785,0.7783546035354904,Yellow,0.46875,0.7085126476198732,GSY,3,2
19,0.030982905982905984,Grey,0.0,0.7775720206344564,Grey,0.0,0.7482789632340936,BGH,3,2
166,0.017094017094017096,Grey,0.38461538461538464,0.7770957583476539,Grey,0.13157894736842105,0.6798712807587144,HLV,3,2
160,0.03632478632478633,Grey,0.43478260869565216,0.776765684139748,Grey,0.2631578947368421,0.7511760974434748,GVb,3,2
94,0.041666666666666664,Purple,0.5487804878048781,0.7732889001621335,Green,0.22580645161290322,0.7107653720394084,CbVY,3,2
139,0.016025641025641024,Grey,0.43478260869565216,0.7706653933044053,Grey,0.2631578947368421,0.6827879844588635,GHV,3,2
178,0.030982905982905984,White,0.3333333333333333,0.7706377142290074,White,0.023809523809523808,0.6905257652500085,HSb,3,2
215,0.03311965811965812,Grey,0.3,0.7691265642415155,Grey,0.23684210526315788,0.695982635212951,Sab,3,2
30,0.03311965811965812,Grey,0.35294117647058826,0.7687721283224339,Grey,0.15789473684210525,0.7216086775569533,BHV,3,2
212,0.03739316239316239,Grey,0.42,0.7680022431186161,Green,0.0967741935483871,0.7182844798353707,SVb,3,2
149,0.03418803418803419,Grey,0.4489795918367347,0.7670388916162381,Green,0.3548387096774194,0.7205709794461848,GRS,3,2
151,0.035256410256410256,Black,0.44339622641509435,0.7659006447931046,Grey,0.3684210526315789,0.7212118335680828,GRY,3,2
128,0.038461538461538464,Grey,0.3548387096774194,0.7646916849785603,Grey,0.2894736842105263,0.7071732226064776,CrSa,3,2
213,0.02564102564102564,Grey,0.45652173913043476,0.7638545033661662,Grey,0.5526315789473685,0.7054377547005104,SYa,3,2
89,0.022435897435897436,Grey,0.36,0.762568882264137,Grey,0.23684210526315788,0.6568397494428789,CbRb,3,2
6,0.0405982905982906,Grey,0.5757575757575758,0.7620380969156872,Green,0.22580645161290322,0.7228917374389947,BCbV,3,2
80,0.029914529914529916,Green,0.0,0.7611679324436569,Green,0.0,0.722780339695981,CbLS,3,2
56,0.041666666666666664,Grey,0.4,0.7611265219203744,Grey,0.10526315789473684,0.6882841213550004,CbCrH,3,2
117,0.016025641025641024,Silver,0.5454545454545454,0.7606706720296295,Yellow,0.40625,0.6686149530623887,CrLV,3,2
101,0.035256410256410256,Noise,0.5333333333333333,0.7590675978763244,White,0.047619047619047616,0.6690665604632097,CrGL,3,2
156,0.027777777777777776,Grey,0.45652173913043476,0.7565663989561293,Grey,0.5526315789473685,0.693065185274352,GSa,3,2
185,0.027777777777777776,Grey,0.4583333333333333,0.7565128632388606,Green,0.22580645161290322,0.670896016273718,LRS,3,2
180,0.027777777777777776,Gold,0.5,0.7553628396633905,Grey,0.10526315789473684,0.652196645398426,HVa,3,2
154,0.03418803418803419,Grey,0.46938775510204084,0.7541226010461185,Orange,0.3148148148148148,0.6978017735704621,GSV,3,2
35,0.03205128205128205,Green,0.2,0.753932312815131,Green,0.03225806451612903,0.7051809757359238,BLS,3,2
40,0.0202991452991453,Grey,0.45454545454545453,0.7525455141127286,Green,0.41935483870967744,0.6776787880698456,BRS,3,2
163,0.03739316239316239,Grey,0.23076923076923078,0.7522991576524277,Grey,0.07894736842105263,0.7442630590708685,Gab,3,2
207,0.035256410256410256,Black,0.47058823529411764,0.7519018348004926,Grey,0.2631578947368421,0.7141148613928977,RYa,3,2
173,0.029914529914529916,Grey,0.3103448275862069,0.7517304951959803,Grey,0.23684210526315788,0.6765713790323951,HRa,3,2
62,0.03739316239316239,White,0.2857142857142857,0.7505607462255816,Grey,0.13157894736842105,0.6880842432189888,CbCra,3,2
211,0.023504273504273504,Grey,0.4583333333333333,0.7503171916075472,Yellow,0.34375,0.6895283378491457,SVa,3,2
99,0.042735042735042736,White,0.3333333333333333,0.7489473326871466,Grey,0.05263157894736842,0.6989206986987442,Cbab,3,2
192,0.023504273504273504,Grey,0.4339622641509434,0.7429090759171028,Yellow,0.40625,0.6738566607113001,LSa,3,2
152,0.035256410256410256,Black,0.45714285714285713,0.7418635129716518,Grey,0.2631578947368421,0.702362083947502,GRa,3,2
49,0.038461538461538464,Grey,0.391304347826087,0.741359369363451,Green,0.22580645161290322,0.682851155497208,BVY,3,2
20,0.035256410256410256,Grey,0.0,0.7408363608679421,Grey,0.0,0.7045957867929524,BGL,3,2
26,0.03632478632478633,Grey,0.0,0.7395925878812797,Grey,0.0,0.7101603520796304,BGb,3,2
162,0.03952991452991453,Grey,0.0,0.7339600760317413,Grey,0.0,0.7269509445198382,GYb,3,2
63,0.041666666666666664,White,0.22727272727272727,0.7338979396304303,Grey,0.02631578947368421,0.7090473650068099,CbCrb,3,2
171,0.026709401709401708,Grey,0.5,0.7334159443340098,Grey,0.2631578947368421,0.6547393228883875,HRV,3,2
144,0.0202991452991453,Grey,0.4222222222222222,0.7330738057977182,Green,0.3548387096774194,0.6580793922051433,GLS,3,2
82,0.026709401709401708,Green,0.5625,0.7316504004914832,Grey,0.2631578947368421,0.6560957972892137,CbLY,3,2
36,0.03418803418803419,Grey,0.2857142857142857,0.7310805037277366,Grey,0.15789473684210525,0.7111638176752109,BLV,3,2
205,0.042735042735042736,Gold,0.4648648648648649,0.7295676789593858,Grey,0.3684210526315789,0.6707270799223347,RVa,3,2
3,0.028846153846153848,Grey,0.5294117647058824,0.7264267476100643,Grey,0.23684210526315788,0.6422803606458278,BCbL,3,2
130,0.002136752136752137,Yellow,0.5,0.7241112619206169,Yellow,0.03125,0.6286525301845516,CrVY,3,2
45,0.0202991452991453,Grey,0.45652173913043476,0.7220292897350417,Green,0.12903225806451613,0.6208994861507253,BSV,3,2
182,0.038461538461538464,Grey,0.3333333333333333,0.7197418477758151,Grey,0.13157894736842105,0.6853185924575269,HYa,3,2
177,0.035256410256410256,White,0.2222222222222222,0.719301917185644,White,0.047619047619047616,0.6690025081428581,HSa,3,2
140,0.03952991452991453,Blue,0.4642857142857143,0.7186395895814527,Blue,0.20967741935483872,0.6762499455063817,GHY,3,2
184,0.042735042735042736,White,0.25,0.7136314807919351,White,0.023809523809523808,0.6451552177826637,Hab,3,2
193,0.023504273504273504,Green,0.0,0.7133340943932706,Green,0.0,0.6643301844538605,LSb,3,2
77,0.038461538461538464,White,0.0,0.7122377454141687,White,0.0,0.6803632437633242,CbHa,3,2
214,0.026709401709401708,Green,0.0,0.7117790057685718,Green,0.0,0.6810328525713151,SYb,3,2
113,0.03952991452991453,White,0.0,0.7101236156681504,White,0.0,0.6860044195405699,CrHa,3,2
50,0.035256410256410256,Grey,0.07692307692307693,0.7096896306384083,Grey,0.02631578947368421,0.707614092285199,BVa,3,2
195,0.024572649572649572,Black,0.5517241379310345,0.7077725717885455,Grey,0.05263157894736842,0.6226906839829839,LVa,3,2
32,0.026709401709401708,Grey,0.4,0.7068967475624047,Grey,0.10526315789473684,0.630109688495013,BHa,3,2
9,0.027777777777777776,Green,0.36363636363636365,0.7015329713526586,Green,0.12903225806451613,0.6298939915395363,BCbb,3,2
98,0.023504273504273504,Grey,0.3888888888888889,0.700845123909083,Green,0.0967741935483871,0.6280814068063145,CbYb,3,2
84,0.027777777777777776,Grey,0.4,0.6980005735384514,Green,0.1935483870967742,0.6361283896799554,CbLb,3,2
148,0.03418803418803419,Grey,0.0,0.6974162571578224,Grey,0.0,0.6668005959765678,GLb,3,2
96,0.021367521367521368,Grey,0.36363636363636365,0.6971983759084613,Grey,0.21052631578947367,0.6122035193892358,CbVb,3,2
188,0.0405982905982906,Blue,0.2558139534883721,0.6954388168858942,Grey,0.10526315789473684,0.6639646880768203,LRa,3,2
37,0.028846153846153848,Grey,0.3333333333333333,0.6947743412507201,Grey,0.02631578947368421,0.624313491782075,BLY,3,2
158,0.022435897435897436,Grey,0.4642857142857143,0.6932977995101312,Grey,0.34210526315789475,0.6559318518562051,GVY,3,2
141,0.03632478632478633,Grey,0.42857142857142855,0.6929419829272501,Grey,0.07894736842105263,0.6500314106093849,GHa,3,2
200,0.028846153846153848,Grey,0.42857142857142855,0.6905727841768013,Red,0.2727272727272727,0.6079775209297829,RSV,3,2
78,0.03739316239316239,Grey,0.0,0.6856398159649323,Grey,0.0,0.6680814910509054,CbHb,3,2
135,0.038461538461538464,Grey,0.0,0.6852452237386601,Grey,0.0,0.6699640964177415,Crab,3,2
51,0.03311965811965812,Grey,0.13333333333333333,0.6846537432903868,Grey,0.05263157894736842,0.6697620020509335,BVb,3,2
122,0.0,Yellow,0.0,0.6811322372262361,Yellow,0.0,0.6200624104302691,CrRV,3,2
196,0.03632478632478633,Grey,0.0,0.6808659790000527,Grey,0.0,0.6839152655372833,LVb,3,2
190,0.03418803418803419,Red,0.0,0.679593922074711,Red,0.0,0.6617208866345534,LSV,3,2
216,0.024572649572649572,Grey,0.3684210526315789,0.6786116015989752,Grey,0.18421052631578946,0.640983844772956,VYa,3,2
159,0.023504273504273504,Purple,0.44565217391304346,0.6777438557246076,Grey,0.13157894736842105,0.602852754505879,GVa,3,2
168,0.028846153846153848,Silver,0.46846846846846846,0.6767165837109388,Grey,0.05263157894736842,0.594328108594357,HLa,3,2
118,0.029914529914529916,Purple,0.4794520547945205,0.6759943738557586,Grey,0.10526315789473684,0.5875901936029522,CrLY,3,2
136,0.022435897435897436,Silver,0.4596774193548387,0.673394321065241,Grey,0.07894736842105263,0.5780398827356987,GHL,3,2
114,0.0405982905982906,Grey,0.0,0.6717552851640599,Grey,0.0,0.6662572447605007,CrHb,3,2
93,0.026709401709401708,Grey,0.34375,0.6708915622251865,Green,0.03225806451612903,0.5974170760120868,CbSb,3,2
206,0.027777777777777776,Red,0.0,0.667683231038432,Red,0.0,0.6168232400110891,RVb,3,2
210,0.042735042735042736,Red,0.0,0.6628466981677776,Red,0.0,0.619044247743822,SVY,3,2
150,0.0,Yellow,0.0,0.6628252178897617,Yellow,0.0,0.6493288850345049,GRV,3,2
186,0.0,Yellow,0.0,0.658428982016498,Yellow,0.0,0.593050195673251,LRV,3,2
167,0.03739316239316239,Grey,0.0,0.6539663097601088,Grey,0.0,0.6112038539894483,HLY,3,2
53,0.027777777777777776,Grey,0.3333333333333333,0.6445769708502342,Grey,0.02631578947368421,0.5821246913816566,BYb,3,2
204,0.0,Yellow,0.0,0.641345857060024,Yellow,0.0,0.5941066102570655,RVY,3,2
86,0.03205128205128205,Orange,0.0,0.6407853747702743,Orange,0.0,0.6319575944483192,CbRV,3,2
217,0.03739316239316239,Green,0.0,0.6401617024899278,Green,0.0,0.6545744447884982,VYb,3,2
41,0.02564102564102564,Red,0.23529411764705882,0.629715137578173,Red,0.12121212121212122,0.5720917824008217,BRV,3,2
7,0.0202991452991453,Green,0.0,0.6260692507106431,Green,0.0,0.5535406861439373,BCbY,3,2
191,0.019230769230769232,Grey,0.42857142857142855,0.61515150506138,Red,0.06060606060606061,0.48816593204357667,LSY,3,2
194,0.024572649572649572,Grey,0.36,0.6142023072539118,Red,0.21212121212121213,0.5004090156987383,LVY,3,2
187,0.03311965811965812,Grey,0.1,0.6060433486900426,Grey,0.02631578947368421,0.541322107069697,LRY,3,2
115,0.016025641025641024,Green,0.14285714285714285,0.5965086653912739,Green,0.03225806451612903,0.5408271727916871,CrLR,3,2
198,0.028846153846153848,Grey,0.0,0.5802840076793895,Grey,0.0,0.5555308713741606,LYb,3,2
143,0.0010683760683760685,Yellow,0.0,0.5727535097866454,Yellow,0.0,0.525652173914588,GLR,3,2
123,0.004273504273504274,Green,0.0,0.5652304608968941,Green,0.0,0.5122903625958679,CrRY,3,2
145,0.0,Yellow,0.0,0.5580549820040315,Yellow,0.0,0.5299938767526847,GLV,3,2
146,0.022435897435897436,Blue,0.2916666666666667,0.5541688066345289,Grey,0.02631578947368421,0.44751597038902624,GLY,3,2
161,0.027777777777777776,Grey,0.0,0.5427273024811113,Grey,0.0,0.5054537866834972,GYa,3,2
147,0.0405982905982906,Grey,0.0,0.519589936721755,Grey,0.0,0.5055476200607589,GLa,3,2
39,0.028846153846153848,Green,0.0,0.5024593718131694,Green,0.0,0.4905933091177863,BLb,3,2
197,0.004273504273504274,Grey,0.0,0.4828191044060536,Grey,0.0,0.44654820221395514,LYa,3,2
